"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0780220610393152,6,23,3.27827045683333,"Metanephric tubule development "," http://amigo.geneontology.org/amigo/term/GO:0072170"," CALB1  HES1  YAP1  WNT4  WNT7B  LGR4"
0.0780220610393152,19,131,1.82265164075848,"Cellular response to toxic substance "," http://amigo.geneontology.org/amigo/term/GO:0097237"," MGST1  GSTP1  HBQ1  PRDX1  PRDX6  CAT  PRDX4  APOE  HBZ  ALOX5AP  GSTM1  GSTM3  ESD  FBLN5  ALB  CCS  ADH5  GSTM2  HBG1"
0.0780220610393152,6,23,3.27827045683333,"Glutathione derivative metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901685"," MGST1  GSTP1  GSTM1  GSTM3  ESD  GSTM2"
0.0780220610393152,6,23,3.27827045683333,"Glutathione derivative biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901687"," MGST1  GSTP1  GSTM1  GSTM3  ESD  GSTM2"
0.0786543175334719,53,475,1.40217953925608,"Myeloid cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030099"," SCIN  TYROBP  CD74  CBFB  CDC42  WDR1  EFNA2  DHRS2  ERCC2  RPS19  ITGB8  CD81  NR4A3  GPR68  ACVR2A  BATF3  MT1G  THRA  ASH2L  PIAS3  LGALS3  MEIS2  TSPAN2  ABI1  RPS6  TLR2  TMOD3  TNFRSF11A  DYRK3  PARP1  KLF10  MOV10  IL34  C1QC  PKNOX1  CCR1  TLR3  GPR183  JUN  CSF1R  ANXA2  CIB1  ZFP36L1  EVI2B  RXRA  PDE2A  ISG15  HMGB1  NCOA6  CTR9  PRMT6  CEBPA  LYN"
0.0788141149343521,15,95,1.98421632913596,"Mesonephric epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0072163"," CALB1  GLI3  HES1  CAT  SMO  FGF2  WNT4  DCHS1  SMAD3  NPNT  SMAD1  SMAD2  MAGED1  PTCH1  LGR4"
0.0788141149343521,15,95,1.98421632913596,"Mesonephric tubule development "," http://amigo.geneontology.org/amigo/term/GO:0072164"," CALB1  GLI3  HES1  CAT  SMO  FGF2  WNT4  DCHS1  SMAD3  NPNT  SMAD1  SMAD2  MAGED1  PTCH1  LGR4"
0.0791317086229068,7,30,2.93223079750092,"Isoprenoid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0008299"," DHRS9  HMGCS1  HMGCR  SRD5A3  NUS1  PMVK  MVD"
0.0791317086229068,23,169,1.71026141189825,"Activation of protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0032147"," IGF1  ADCY2  CHRNA3  OSBPL8  PDGFB  GHR  AGAP2  TXN  RPLP1  NTRK3  TOM1L1  MINK1  PDGFC  ANGPT1  TNIK  PRKCD  TLR3  ADRB2  PRNP  NRG3  PRR5  HMGB1  ANG"
0.0791317086229068,7,30,2.93223079750092,"Positive regulation of macrophage migration "," http://amigo.geneontology.org/amigo/term/GO:1905523"," MAPK1  MAPK3  MMP14  IL34  P2RY12  CMKLR1  CSF1R"
0.0791837794672831,16,104,1.93333898736324,"Positive regulation of smooth muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0048661"," IGF1  CALCRL  EDN1  PDGFB  HMGCR  IGFBP5  MYB  NR4A3  FGF2  GJA1  HPGD  NPY5R  S1PR1  P2RY6  JUN  MAP3K5"
0.0792533138627897,45,391,1.44629578977941,"Response to decreased oxygen levels "," http://amigo.geneontology.org/amigo/term/GO:0036293"," CFLAR  ENO1  EDN1  KCNK2  PSMD8  SLC8A3  PSMA6  AHCY  ERCC2  BBC3  PTN  PSMA2  B3GAT1  PSMD9  MYB  CCN2  TEK  APAF1  CAT  CXCR4  PSMF1  PSMB2  KCNA5  EGLN1  SCN2A  PSMB7  CPEB2  TLR2  CASP1  WTIP  KCNMB1  SLC39A12  NR4A2  DDAH1  MMP14  CYBB  HSP90B1  SMAD3  OXTR  ASCL2  ZFP36L1  EIF4EBP1  RYR1  ANG  CD24"
0.0798421624914412,9,45,2.51334068357222,"Negative regulation of axon extension "," http://amigo.geneontology.org/amigo/term/GO:0030517"," SEMA3C  ARHGAP4  TNR  PLXNA3  SEMA4F  KIAA0319  SEMA3D  SEMA6B  SEMA4A"
0.0798421624914412,11,61,2.2661268458438,"Glomerulus development "," http://amigo.geneontology.org/amigo/term/GO:0032835"," CFLAR  PDGFB  HES1  TEK  PDGFRA  SULF1  ANGPT1  HEYL  SULF2  LGR4  CD24"
0.0798421624914412,99,980,1.26949350853903,"Organelle assembly "," http://amigo.geneontology.org/amigo/term/GO:0070925"," CFLAR  ZMYND10  TRAPPC6A  CDKL5  TBPL1  DNAH5  CC2D2A  KIF2A  EXOC5  CNGB1  WDR1  NLE1  EDN1  RFX3  HSPB11  NSFL1C  DYNLL1  TEKT2  IFT74  SH3GLB1  SNAP29  TTLL1  MTMR3  MAP1LC3A  CORO1A  CBLN1  SQLE  TNNT1  RPS19  B9D1  RAB34  RAB23  RPL24  RAB3GAP1  STX12  RAB32  DNAL1  RPS10  LSM4  ATXN10  CHMP2A  CHMP1A  TBC1D14  FHOD3  PDGFRA  AVIL  LCP1  YAP1  FNBP1L  EXOC6  TMOD3  VPS37B  TPM1  NTRK3  NPHP1  PLK2  LRRTM2  CETN2  PCDH15  RILPL2  GRID2  WIPI2  RSPH1  CFAP410  ZDHHC12  SHANK1  SHANK2  VANGL2  LRRTM1  INTU  TTC8  ZFYVE1  MAPRE2  VPS37C  NLGN1  GABARAP  LSM3  RSPH9  RPL38  TCAP  SH3PXD2B  NUPR1  VPS37D  RPS27  TMEM107  ACTG1  TMEM17  TMEM216  RILPL1  RRP7A  MEIG1  NRAP  DMD  TCTN1  CYS1  DYNLT2B  MRPL20  MPV17L2  SEC22B"
0.080000307229646,3,6,6.28335170893054,"Histamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0001692"," HDC  HNMT  SLC29A4"
0.080000307229646,3,6,6.28335170893054,"Deoxyribonucleoside diphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009186"," GUK1  AK5  NUDT18"
0.080000307229646,157,1642,1.20156664835822,"Negative regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010558"," PAX6  SNAI2  NEDD4L  DKK3  MTA3  CBFB  LMCD1  SREBF1  ENO1  EDN1  RUNX1T1  RFX3  KCNK2  GSTP1  HNRNPC  CREM  PPM1F  PDGFB  BRMS1L  TRIB3  RBBP7  KLF8  TRPS1  TFEC  PHF14  GLI3  AEBP1  SUFU  WFS1  RBM24  DAP  WWC1  HES1  ACVR2B  LOXL3  IGFBP5  MAD2L2  KDM5B  DR1  MYB  NR4A3  EXOSC8  ZNF706  PDS5A  ZRANB3  TRIM24  DDX54  BATF3  USP9X  RPL23  THRA  SIN3B  SMO  PHF10  LSM7  LSM4  PRDM12  CHMP1A  RLIM  PIAS3  DNAJB1  TRIM22  MEIS2  YWHAQ  SOX3  PUM1  AKIRIN2  EDNRB  TXN  NIBAN2  IL33  CPEB2  YAP1  SIX3  ZMYND15  WTIP  CREG1  PARP1  TMEFF2  TAGLN3  SNCA  SFRP2  TERF1  NFIB  PDCD4  FOXO1  ZFP36L2  GJA1  HHEX  NR4A2  IMPACT  L3MBTL4  KLF10  MOV10  DBI  PRMT2  SHC1  NACC1  WNT4  PBXIP1  HEYL  ZNF589  DACT1  LMO1  MESP1  YWHAB  SMAD3  POLR2G  PKIG  NR0B1  WNT10B  ZNF764  CHD3  PA2G4  LSM3  PKIA  HOPX  EXOSC10  ID4  PARP14  RBM4  CTBP2  SMAD2  EID2B  SOX11  PAWR  JUN  MAF  MAGED1  ZNF572  ZNF438  ASCL2  TSPYL2  NR2F2  ZFP36L1  PTCH1  RXRA  PDE2A  TAF9B  EIF4EBP1  C11orf95  NANOS1  HMGB1  ZNF239  BLM  SLC2A10  ENPP1  CTR9  SFMBT2  PRMT6  SP5  LGR4  TRIM71  ANG  HSBP1  CEBPA  ZNF350"
0.080000307229646,3,6,6.28335170893054,"Negative regulation of cardiac muscle adaptation "," http://amigo.geneontology.org/amigo/term/GO:0010616"," ATP2B4  FOXO1  SMAD3"
0.080000307229646,4,11,4.56971033376767,"Negative regulation of muscle adaptation "," http://amigo.geneontology.org/amigo/term/GO:0014745"," ATP2B4  IGFBP5  FOXO1  SMAD3"
0.080000307229646,3,6,6.28335170893054,"Dolichol metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019348"," SRD5A3  DPM2  NUS1"
0.080000307229646,3,6,6.28335170893054,"Smoothened signaling pathway involved in ventral spinal cord patterning "," http://amigo.geneontology.org/amigo/term/GO:0021910"," GLI3  SUFU  SMO"
0.080000307229646,3,6,6.28335170893054,"Negative regulation of nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0030809"," HPCA  PARP1  PID1"
0.080000307229646,3,6,6.28335170893054,"ISG15-protein conjugation "," http://amigo.geneontology.org/amigo/term/GO:0032020"," HERC5  UBE2L6  ISG15"
0.080000307229646,3,6,6.28335170893054,"Response to L-ascorbic acid "," http://amigo.geneontology.org/amigo/term/GO:0033591"," GSTP1  SPARC  CAT"
0.080000307229646,88,858,1.28889265824216,"Negative regulation of catalytic activity "," http://amigo.geneontology.org/amigo/term/GO:0043086"," RPS20  BIRC3  TIMP2  DTNBP1  PHPT1  ATP2B4  RIMBP2  PPP2R5A  NLE1  GSTP1  PHACTR3  FKBP1A  DYNLL1  GMIP  PALM  PPM1F  TIMP3  SLC8A3  PAPLN  TRIB3  TIMP1  DGKH  PYCARD  PTN  C5  PPP1R9B  HMGCR  MAD2L2  CNN3  CNR1  MAPK8IP1  HPCA  IL1B  RPL23  PSMF1  ARPP19  CDKN2D  TNNI3  APOE  APOC1  GMFG  LGALS3  PPP1R1A  EGLN1  EDNRB  CPEB2  ARRB1  SYTL2  PRPSAP2  SNCA  SFRP2  RPL37  TERF1  PDCD4  DLG2  FARP1  HHEX  SH3RF1  PABIR3  UBE2Z  CPAMD8  CSTB  GPSM1  PRKCD  TTC8  ZFYVE1  SPRED1  MAPK7  YWHAB  PKIG  RGS14  CCDC8  PYDC1  SLN  TMED10  PKIA  PRNP  WFIKKN2  AKAP5  P2RY13  ANXA2  CIB1  NR2F2  MRTFB  GMFB  GRM3  CEBPA  LYN"
0.080000307229646,4,11,4.56971033376767,"Positive regulation of monocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045657"," CD74  IL34  JUN  ZFP36L1"
0.080000307229646,20,141,1.78251112310086,"Regulation of JNK cascade "," http://amigo.geneontology.org/amigo/term/GO:0046328"," CDC42  GSTP1  PYCARD  RIPK2  CCN2  MAPK8IP1  IL1B  ANKRD6  MINK1  SFRP2  PDCD4  SH3RF1  FZD7  TLR3  GRIK2  DACT1  WNT7B  HMGB1  MAP3K5  SIRPA"
0.080000307229646,4,11,4.56971033376767,"GDP metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046710"," GUK1  CASK  DLG2  NUDT18"
0.080000307229646,3,6,6.28335170893054,"Maintenance of presynaptic active zone structure "," http://amigo.geneontology.org/amigo/term/GO:0048790"," CTBP2  PCLO  ERC2"
0.080000307229646,3,6,6.28335170893054,"Regulation of corticotropin secretion "," http://amigo.geneontology.org/amigo/term/GO:0051459"," CRHBP  RAB8B  APLN"
0.080000307229646,3,6,6.28335170893054,"Negative regulation of synapse assembly "," http://amigo.geneontology.org/amigo/term/GO:0051964"," CBLN1  TLR2  SLIT1"
0.080000307229646,3,6,6.28335170893054,"Imidazole-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0052803"," HDC  HNMT  SLC29A4"
0.080000307229646,4,11,4.56971033376767,"Regulation of dopamine receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0060159"," DTNBP1  PALM  CAV2  RGS8"
0.080000307229646,3,6,6.28335170893054,"Regulation of phospholipid translocation "," http://amigo.geneontology.org/amigo/term/GO:0061091"," ATP8A1  ATP8A2  PRKCD"
0.080000307229646,4,11,4.56971033376767,"Synapse pruning "," http://amigo.geneontology.org/amigo/term/GO:0098883"," C1QC  ITGAM  C1QB  C1QA"
0.080000307229646,4,11,4.56971033376767,"Trans-synaptic signaling, modulating synaptic transmission "," http://amigo.geneontology.org/amigo/term/GO:0099550"," EFNB3  CSPG5  CNR1  GRM5"
0.080000307229646,3,6,6.28335170893054,"Negative regulation of purine nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1900372"," HPCA  PARP1  PID1"
0.080000307229646,3,6,6.28335170893054,"Regulation of glutamate receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:1900449"," NECAB2  PRNP  FRRS1L"
0.080000307229646,3,6,6.28335170893054,"Negative regulation of cardiac muscle hypertrophy in response to stress "," http://amigo.geneontology.org/amigo/term/GO:1903243"," ATP2B4  FOXO1  SMAD3"
0.080000307229646,3,6,6.28335170893054,"Regulation of matrix metallopeptidase secretion "," http://amigo.geneontology.org/amigo/term/GO:1904464"," CD200  TLR2  IDH2"
0.080000307229646,3,6,6.28335170893054,"Regulation of mesodermal cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:1905770"," SFRP2  GJA1  MESP1"
0.080000307229646,3,6,6.28335170893054,"Matrix metallopeptidase secretion "," http://amigo.geneontology.org/amigo/term/GO:1990773"," CD200  TLR2  IDH2"
0.0813735661062997,23,170,1.70020105065179,"Import across plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0098739"," ATP2B4  SLC27A5  SLC8A3  NTSR1  SLC1A6  FOLR1  SLC1A4  SLC8A2  KCNJ5  SLC12A4  SLC39A6  SLC16A2  SLC39A12  SLC7A11  GRM1  KCNJ16  CACNA2D1  SLC15A2  FOLR2  SLC3A2  PRNP  SLC22A4  SLC2A10"
0.0815296629949703,14,87,2.02222813620753,"Heart growth "," http://amigo.geneontology.org/amigo/term/GO:0060419"," IGF1  EDN1  KCNK2  MAPK1  GLI1  YAP1  RBP4  FGF2  GJA1  SORBS2  PDLIM5  MESP1  SMAD1  S1PR1"
0.081602494121504,160,1678,1.19825539145278,"Protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0006468"," PAX6  CDKL5  IGF1  CNTN1  MARCO  CD74  DTNBP1  ATP2B4  STYK1  PPP2R5A  FGFR3  ADCY2  EDN1  CHRNA3  STK17B  IL12RB2  ULK2  GSTP1  CPNE3  OSBPL8  MAST3  MAPK1  PPM1F  PDGFB  SLC8A3  TRIB3  LAMA1  PIM2  MAPK3  PYCARD  BCKDK  RIPK2  CCNY  PBLD  PPP1R9B  MMD  ELP4  CD81  GHR  HMGCR  HES1  ACVR2B  EFEMP1  STK25  MARK1  DOCK7  MAD2L2  SLC8A2  CCN2  TEK  MAPK8IP1  ACVR2A  TRIM24  PRDX4  IL1B  KIRREL2  HCST  PRKCG  DYRK2  RAC2  CDKN2D  APOE  GMFG  PNCK  PTPRA  CCNA1  CCNH  APLNR  PDGFRA  AGAP2  NIBAN1  EDNRB  ABI1  TXN  TLR2  ARRB1  RPLP1  HERC5  FGF2  BMP2K  WDFY2  NTRK3  TOM1L1  MINK1  TNFRSF11A  ERBB2  DYRK3  CTDSP1  EPHA5  SNCA  CAMK2D  SFRP2  PDGFC  PLK2  CASK  VLDLR  PDCD4  HHEX  PID1  IMPACT  ANGPT1  TNIK  SLA  IL34  SHC1  DIRAS3  PRKCD  CAMKV  TLR3  YWHAZ  STK32C  SPRED1  MAPK7  YWHAB  BDKRB2  AXIN2  PKIG  GRM5  RGS14  ADRB2  ROBO1  PYDC1  SMAD1  PKIA  PRNP  PARP14  CKS1B  CSPG4  BTC  SMAD2  BDNF  MAGED1  MYADM  RAP2B  CSF1R  ANXA2  TSPYL2  CIB1  PRKG1  NR2F2  NRG3  PRR5  BCR  NHLRC1  RELN  HMGB1  STK31  GMFB  BLM  MAP3K5  ENPP1  SIRPA  GRK6  DDRGK1  DMD  ANG  CEBPA  LYN  GTF2H5  CD24"
0.0816325110418683,27,209,1.62344972383851,"Phosphatidylinositol-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0048015"," DCN  IGF1  MYO16  EDN1  PITPNM2  MAPK1  PDGFB  MAPK3  TEK  CAT  HCST  PDGFRA  AGAP2  PLCB2  FGF2  NTRK3  ERBB2  PDGFC  FBXL2  ANGPT1  PLCD3  CSF1R  ZFP36L1  PRR5  RELN  PIRT  LYN"
0.0819296075742094,5,17,3.69608924054738,"Fever generation "," http://amigo.geneontology.org/amigo/term/GO:0001660"," PTGER3  CNR1  IL1B  EDNRB  TNFRSF11A"
0.0819296075742094,12,70,2.15429201449047,"Superoxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006801"," TYROBP  EDN1  GSTP1  PON3  PRDX1  FBLN5  SHC1  PRKCD  CYBB  ITGAM  CCS  SH3PXD2B"
0.0819296075742094,12,70,2.15429201449047,"Transmission of nerve impulse "," http://amigo.geneontology.org/amigo/term/GO:0019226"," CACNG4  TNR  KCNMB4  SCN2A  SCN7A  ANK3  SCN3A  GRIK2  SCN9A  S1PR1  GPR88  CACNA1H"
0.0819296075742094,52,467,1.39929031633571,"Ribose phosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019693"," UPP2  IGF1  DGAT2  ACSL4  ENO1  ADCY2  SLC4A4  PTHLH  PYGL  RAE1  NME3  PDE4C  NUP88  RAB23  HMGCS1  HMGCR  UMPS  HMGCL  GDA  ACOT2  PANK3  NUDT10  NUP85  PPCS  PPAT  RAN  PAPSS1  PRPSAP2  GUK1  PARP1  SNCA  CASK  DLG2  PID1  AK5  DBI  PMVK  NUDT2  VCP  MVD  TPST1  NUPR1  ACSM5  NUDT14  PDE2A  DPYD  NUDT11  ENPP1  PNP  APRT  TMSB4X  NUDT18"
0.0819296075742094,5,17,3.69608924054738,"Positive regulation of heat generation "," http://amigo.geneontology.org/amigo/term/GO:0031652"," PTGER3  CNR1  IL1B  TNFRSF11A  APLN"
0.0819296075742094,15,96,1.96354740904079,"Response to vitamin "," http://amigo.geneontology.org/amigo/term/GO:0033273"," SNAI2  GSTP1  CYP26A1  PTN  FOLR1  HMGCS1  SPARC  OGG1  BCHE  CAT  TRIM24  CDKN2D  ALPL  FOLR2  MGMT"
0.0819296075742094,12,70,2.15429201449047,"Protein localization to synapse "," http://amigo.geneontology.org/amigo/term/GO:0035418"," RAB27B  GPC4  DLG2  ZDHHC12  GRIN2C  SHANK1  RAPSN  NLGN1  BAIAP2  GPC6  PCLO  RELN"
0.0819296075742094,5,17,3.69608924054738,"Positive regulation of vascular permeability "," http://amigo.geneontology.org/amigo/term/GO:0043117"," APOE  ANGPT1  PDE3A  FGFBP3  PDE2A"
0.0819296075742094,5,17,3.69608924054738,"Establishment of epithelial cell apical/basal polarity "," http://amigo.geneontology.org/amigo/term/GO:0045198"," CDC42  OPHN1  FAT1  LAMA1  TTC8"
0.0819296075742094,16,105,1.91492623510264,"Negative regulation of developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048640"," FGFR3  SEMA3C  KCNK2  ARHGAP4  WWC1  TNR  PLXNA3  SEMA4F  KIAA0319  RBP4  GJA1  SEMA3D  SEMA6B  ADRB2  PTCH1  SEMA4A"
0.0819296075742094,5,17,3.69608924054738,"Cell migration involved in heart development "," http://amigo.geneontology.org/amigo/term/GO:0060973"," SNAI2  SEMA3C  FOLR1  DCHS1  MESP1"
0.0819296075742094,5,17,3.69608924054738,"3 -UTR-mediated mRNA destabilization "," http://amigo.geneontology.org/amigo/term/GO:0061158"," RBM24  ZFP36L2  MOV10  ZFP36L1  TRIM71"
0.0819296075742094,15,96,1.96354740904079,"Nephron tubule development "," http://amigo.geneontology.org/amigo/term/GO:0072080"," CALB1  GLI3  HES1  SMO  YAP1  FGF2  WNT4  HEYL  DCHS1  NPNT  MAGED1  PTCH1  WNT7B  LGR4  CD24"
0.0819296075742094,15,96,1.96354740904079,"Transport across blood-brain barrier "," http://amigo.geneontology.org/amigo/term/GO:0150104"," ATP2B4  SLC4A4  SLC4A3  SLC1A4  SLC8A2  ATP8A1  APOE  SLCO1C1  SLC16A2  SLC2A13  SLC15A2  SLC29A4  FABP5  SLC24A3  SLC2A10"
0.0836737861808829,70,662,1.32880549735691,"Cell projection assembly "," http://amigo.geneontology.org/amigo/term/GO:0030031"," ZMYND10  RALA  SCIN  CDKL5  DNAH5  CAPG  CC2D2A  EXOC5  CNGB1  CDC42  RAP1GAP  CAPZB  OPHN1  RFX3  HSPB11  DYNLL1  TEKT2  IFT74  PALM  SNAP29  TTLL1  KANK1  B9D1  PPP1R9B  RAB23  DPYSL3  DNAL1  NUP85  FGD3  RAC2  ATXN10  ITGB4  EMP1  AVIL  YAP1  FNBP1L  EXOC6  FGD4  EMP3  NPHP1  CETN2  PCDH15  GPM6A  RILPL2  TNIK  RSPH1  CFAP410  VANGL2  ARPC2  PRKCD  INTU  TTC8  P2RY12  NLGN1  S1PR1  RSPH9  CSPG4  TMEM107  CDC42EP4  SPATA13  FAM110C  ARAP1  TMEM17  TMEM216  RILPL1  MEIG1  DMD  TCTN1  CYS1  DYNLT2B"
0.0836737861808829,8,38,2.64562177218128,"Ventricular septum morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0060412"," HES1  SOX4  APLNR  HEYL  ROBO1  SOX11  FZD2  SLIT3"
0.0848848013847872,19,133,1.79524334540873,"Sequestering of calcium ion "," http://amigo.geneontology.org/amigo/term/GO:0051208"," FKBP1A  JPH4  NTSR1  CORO1A  BBC3  APLNR  FGF2  SNCA  CAMK2D  HTR2C  JPH3  CCR5  HSP90B1  P2RY6  RYR1  RYR3  DMD  GSTM2  LYN"
0.0852208855399276,11,62,2.22957641284632,"Maternal process involved in female pregnancy "," http://amigo.geneontology.org/amigo/term/GO:0060135"," UBE2A  MAPK1  MAPK3  PTN  CNR1  PPAT  HAVCR2  GJA1  TPPP3  WNT4  NR2F2"
0.0855394250622765,13,79,2.06793853711638,"Cardiac muscle tissue growth "," http://amigo.geneontology.org/amigo/term/GO:0055017"," IGF1  EDN1  KCNK2  MAPK1  GLI1  YAP1  RBP4  FGF2  GJA1  SORBS2  PDLIM5  SMAD1  S1PR1"
0.0865102133716869,9,46,2.45870284262499,"Peptidyl-cysteine modification "," http://amigo.geneontology.org/amigo/term/GO:0018198"," ATP2B4  TXN  ZDHHC12  ZDHHC24  ZDHHC14  ZDHHC22  ADH5  NOS1AP  DMD"
0.0865102133716869,9,46,2.45870284262499,"Pituitary gland development "," http://amigo.geneontology.org/amigo/term/GO:0021983"," PAX6  GLI1  HES1  SOX3  SIX3  FGF2  TBX19  WNT4  NR0B1"
0.0865102133716869,36,301,1.50299442871428,"Response to insulin "," http://amigo.geneontology.org/amigo/term/GO:0032868"," CFLAR  SREBF1  GSTP1  RAB10  OSBPL8  PNPLA3  TRIB3  CAV2  KANK1  GHR  STXBP3  CAT  FABP3  IL1B  PPAT  PTPRA  ECHDC3  CPEB2  TLR2  HADH  CAPN10  PARP1  FOXO1  PID1  ATP6V1C1  SHC1  PRKCD  RAB8B  STXBP4  BAIAP2  AP3S1  ZFP36L1  GCNT1  ENPP1  APRT  LYN"
0.0865102133716869,54,490,1.3849020093153,"NcRNA processing "," http://amigo.geneontology.org/amigo/term/GO:0034470"," RPL31  HSD17B10  RBFA  DTWD1  ERCC2  RPS19  DDX49  NPM3  ELP4  RPL24  EXOSC8  DDX54  RPL23  EMG1  RPL36  RPL27  ELP2  MPHOSPH6  RPL35  RPS6  RPLP1  RPS24  METTL5  ELAC1  RPS8  RPL32  RPL37  NHP2  RPP30  INTS4  RPL8  RPL26  RPL29  NMNAT3  RPL27A  SMAD3  PUSL1  SMAD1  PA2G4  EXOSC10  RPL38  TRMT112  SMAD2  RPS27  DDX10  RPL35A  RRP7A  RPL12  RPL10A  RPL39  METTL6  NSUN6  RPL36A  GTF2H5"
0.0865102133716869,9,46,2.45870284262499,"Regulation of vascular permeability "," http://amigo.geneontology.org/amigo/term/GO:0043114"," TEK  APOE  DDAH1  ANGPT1  BDKRB2  PDE3A  FGFBP3  PDE2A  HRH1"
0.0865102133716869,9,46,2.45870284262499,"Coronary vasculature development "," http://amigo.geneontology.org/amigo/term/GO:0060976"," PLXND1  AP2B1  PCSK5  SUFU  APLNR  FGF2  SPRED1  MESP1  APLN"
0.0865102133716869,9,46,2.45870284262499,"Intermembrane lipid transfer "," http://amigo.geneontology.org/amigo/term/GO:0120009"," PITPNM2  OSBPL8  PLTP  NPC2  APOE  TTPA  ABCA1  C2CD2L  TNFAIP8L3"
0.0865644261827736,10,54,2.3271672996039,"Negative regulation of MAP kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0043407"," GSTP1  HMGCR  MAPK8IP1  IL1B  APOE  SFRP2  PDCD4  PRKCD  RGS14  LYN"
0.0868729138340146,111,1121,1.24433905386492,"Organophosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019637"," UPP2  PIGQ  IGF1  TBPL1  DGAT2  ME1  ACSL4  ENO1  ADCY2  ADCYAP1R1  SLC4A4  CPNE3  PTHLH  PITPNM2  OSBPL8  MAPK1  PDGFB  MTMR3  PNPLA3  PYGL  MTHFD1  RAE1  NTSR1  DGKH  NME3  PDE4C  ISYNA1  NUP88  CHPT1  RAB23  HMGCS1  HMGCR  OGG1  UMPS  GPD2  HMGCL  PRDX6  GDA  ACOT2  PANK3  FABP3  HPCA  NUDT10  NUP85  PPCS  PLAAT1  SRD5A3  PPAT  SLC44A2  APOC1  PGLS  RAN  PLAAT4  ARF3  DPM2  PLCB2  FGF2  PAPSS1  PRPSAP2  SLC44A3  GUK1  MBOAT2  PARP1  SNCA  CASK  HTR2C  DLG2  PIGF  PID1  NUS1  AK5  DBI  PTDSS1  FCSK  PGAP3  PLCD3  PMVK  PLB1  NMNAT3  PRKCD  FABP5  NUDT2  VCP  PGM2L1  TTC7B  MVD  ASMTL  TPST1  P2RY6  DOLK  NUPR1  CPNE7  PLD6  IDH2  CSF1R  ACSM5  TNFAIP8L3  NUDT14  NUDT17  PDE2A  DPYD  NUDT11  HRH1  PGAP1  ENPP1  PNP  APRT  TMSB4X  LCAT  THTPA  NUDT18"
