"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.132599059034238,9,43,2.69714856639541,"Purine ribonucleoside monophosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009167"," AK2  MAGI3  IMPDH1  AK1  MPP1  AMPD3  GMPS  PFAS  ADSS1"
0.132599059034238,9,43,2.69714856639541,"Regulation of calcium ion-dependent exocytosis "," http://amigo.geneontology.org/amigo/term/GO:0017158"," STXBP1  SYT2  KCNB1  SYT12  ATP2A2  HYAL3  SCAMP5  SYT15  SYT3"
0.132599059034238,58,530,1.41020723785957,"Response to nutrient levels "," http://amigo.geneontology.org/amigo/term/GO:0031667"," GCLM  CLEC16A  ADRB1  ATG5  WIPI1  ATP2B1  NUAK1  USP33  SESN1  DEPDC5  USF2  RPS6KB1  PPARGC1A  DCPS  CPT1A  PPARD  SOD2  STC2  IGFBP2  SGIP1  ACVR1C  ACSL3  MKKS  MAX  ATF4  VGF  LDLR  NR1H2  MAP1B  MYBBP1A  MBD2  SLC38A2  ATP6V1G1  PIM1  SORL1  MAP1LC3B  XPR1  RALB  EIF2A  ATP6V1B2  STAR  SLC25A25  ADM  AIFM1  KCNB1  BRSK1  LPL  UCP3  SLC38A9  RMI1  FES  SLC8A1  GAS6  UPP1  ADSS1  LRRK2  WDR45  ATP6V1E2"
0.132599059034238,19,129,1.89799343561159,"Negative regulation of establishment of protein localization "," http://amigo.geneontology.org/amigo/term/GO:1904950"," ABCC8  GOPC  SIRT4  LYPLA1  ACVR1C  RAB11FIP5  PPP3CA  STXBP5L  SNX12  FRMD4A  DPH3  CABP1  KCNB1  VSNL1  IRS1  YOD1  KCNJ11  LRRK2  PIM3"
0.132797438206622,148,1555,1.2264847071483,"Lipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006629"," FGR  BRCA1  HEXB  PIK3CB  SOAT1  SPHK2  ST3GAL6  CTSA  ABCA7  FAR2  INPP5A  RORA  OSBPL3  MGLL  ACER3  OSBPL6  DDHD2  MGST2  ITPKC  MTMR2  ACHE  SIRT4  DLD  SORBS1  APOL4  APOL1  SLC25A17  CERK  DDHD1  ABHD12  PLCB4  ST8SIA5  STS  FLT1  MLYCD  BPNT2  PLEKHA8  PIP5K1B  PHYH  PLEKHA1  MTMR4  PIGL  NFKB1  PPARGC1A  CPT1A  GNB3  PRKAB1  ST8SIA1  PPARD  GPLD1  PECR  ST3GAL5  PLCD4  PLCL1  HSD11B1  B4GALT6  ELOVL4  LYPLA1  B4GALT4  PIK3CA  LIAS  FLT3  LPGAT1  ACSL3  MOGAT1  INSIG2  PLAGL2  ST3GAL3  PLA2G5  APOL2  CLN6  SUMF2  LDLR  SULT4A1  CYP2E1  ACSS2  HACL1  NR1H2  EFR3A  IMPA1  VAV3  SORL1  FDX1  NAAA  ESYT1  OSBPL1A  STAR  FAM135B  AUH  ADM  TLCD3B  GDPD1  TTC39B  PI4K2A  FAM126B  ST3GAL2  DGKI  SYNJ1  AGPAT3  ATP1A1  ADORA1  PPM1L  CDS1  ABHD6  ELOVL7  STARD4  ENPP6  ACSL6  PDP1  ALDH1A1  MOGAT2  CRABP1  PIP5KL1  IRS1  MECP2  KBTBD2  SOCS5  FADS6  PDP2  ABCD2  PC  PITPNA  NR1D2  PCCA  LPL  UCP3  SPHK1  CIDEA  LPCAT4  ZADH2  TMEM86B  SLC35C1  PLCXD1  PLCB1  SPNS2  PGP  ALDH1A3  INPP5J  PIP5K1C  ASAH2  NCOR2  SPTSSB  FITM2  BCO2  GK  INPP5F  SACM1L  STARD10"
0.134309345817853,4,10,5.15455059355568,"Regulation of neuron maturation "," http://amigo.geneontology.org/amigo/term/GO:0014041"," MAP3K13  BCL11A  RET  LRRK2"
0.134309345817853,43,370,1.49760591569523,"Vesicle organization "," http://amigo.geneontology.org/amigo/term/GO:0016050"," CUL3  EPS15  STX1B  SEC23A  CTSZ  ZDHHC2  LAPTM4B  NAPA  HPS1  CTSC  GOLPH3  COL7A1  ARFGEF2  STX16  PLA2G5  SNAP25  VAV3  SORT1  TMEM127  VPS36  TBC1D4  STXBP1  USP8  VAMP1  LYST  TMF1  CPLX2  SHROOM2  SAR1B  PI4K2A  MX1  SYNJ1  PLEKHF1  CPLX1  TMCC1  RNF26  SPHK1  ALS2CL  AQP11  STX19  DNM3  UVRAG  RAB7B"
0.134309345817853,30,236,1.63809870557914,"Vesicle localization "," http://amigo.geneontology.org/amigo/term/GO:0051648"," CUL3  WIPI1  MYO15A  TRIP11  SEC23A  CTSZ  NAPA  C17orf75  CTSC  COL7A1  TRAK2  MREG  MKKS  KIF1C  BBS7  SHROOM2  SAR1B  KIF5A  MX1  SYNJ1  BRSK1  NDEL1  MYO5B  MAP4K2  DCTN2  RAB11B  SYN3  LRRK2  MYO5A  DNM3"
0.134596492317775,17,111,1.97358919122627,"Regulation of neurotransmitter transport "," http://amigo.geneontology.org/amigo/term/GO:0051588"," SLC4A8  STX1B  FMR1  GIPC1  PNKD  STXBP1  PREPL  STXBP5L  CPLX2  DGKI  BRAF  ADCY1  PRKCB  CPLX1  SYT12  ATP2A2  LRRK2"
0.138547619251481,13,76,2.20424860908631,"Positive regulation of cation channel activity "," http://amigo.geneontology.org/amigo/term/GO:2001259"," ABCC8  STIM2  KCNA1  AKAP7  PKD2  KCNC1  EPHB2  STAC2  AKAP6  LRRC38  CACNG2  KCNJ11  ARC"
0.139113625503261,6,22,3.51446631378796,"Glycerol metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006071"," GOT1  MOGAT1  COQ3  MOGAT2  PGP  GK"
0.139113625503261,52,467,1.4348856042018,"Ribose phosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019693"," AK2  SPHK2  FAR2  PDE4A  COASY  RORA  MAGI3  DLD  AAAS  PRPS2  NUP93  MLYCD  BPNT2  IMPDH1  AK1  ALDOC  PPARGC1A  ENO2  NME5  SLC25A12  ELOVL4  RHOQ  PFKFB2  ACSL3  SULT4A1  MPP1  ACSS2  AMPD3  MYC  NUP54  UCK2  GUCY1A2  PANK1  RANBP2  ADCY9  CMPK1  GMPS  ELOVL7  ACSL6  ADCY1  PDP1  NUDT5  PDE7B  PDP2  PFAS  ZBTB7A  UPP1  ADSS1  LRRK2  ENTPD4  FITM2  OGDHL"
0.139113625503261,6,22,3.51446631378796,"Melanosome transport "," http://amigo.geneontology.org/amigo/term/GO:0032402"," MREG  MKKS  BBS7  DCTN2  RAB11B  MYO5A"
0.139448944293588,8,36,2.86363921864204,"Positive regulation of fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045923"," MLYCD  PPARGC1A  CPT1A  PPARD  LPGAT1  NR1H2  IRS1  ABCD2"
0.141074902615342,40,340,1.51604429222226,"Glycerolipid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0045017"," PIK3CB  DDHD2  ITPKC  MTMR2  ACHE  DDHD1  BPNT2  PLEKHA8  PIP5K1B  PLEKHA1  MTMR4  PIGL  GPLD1  PIK3CA  LPGAT1  ACSL3  MOGAT1  PLA2G5  LDLR  NR1H2  EFR3A  IMPA1  PI4K2A  FAM126B  DGKI  SYNJ1  AGPAT3  CDS1  MOGAT2  PIP5KL1  SOCS5  LPL  LPCAT4  INPP5J  PIP5K1C  FITM2  GK  INPP5F  SACM1L  STARD10"
0.141440358340794,14,85,2.12246200911116,"Muscle hypertrophy "," http://amigo.geneontology.org/amigo/term/GO:0014896"," JARID2  SLC9A1  GLRX3  ERRFI1  ROCK2  IL6ST  TRPC3  PPP3CA  AKAP6  PRKCA  AKAP13  ATP2A2  RYR2  INPP5F"
0.14197397943051,24,178,1.73748896411989,"Mitochondrial gene expression "," http://amigo.geneontology.org/amigo/term/GO:0140053"," MRPL22  MTIF2  MRPL4  TFAM  MRPL27  MRPS30  MTRF1  MRPL34  MRPL35  MRPL47  MRPL15  LRPPRC  MRRF  OXA1L  PPARGC1B  TFB2M  MRPL16  GFM1  HARS1  TRMT61B  MRPL48  MRPS11  FASTKD5  MRPL12"
0.143229354014368,7,29,3.11050466852498,"Positive regulation of muscle hypertrophy "," http://amigo.geneontology.org/amigo/term/GO:0014742"," SLC9A1  ROCK2  IL6ST  TRPC3  PPP3CA  AKAP6  PRKCA"
0.144628760769352,52,469,1.42876668904528,"Purine nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006163"," AK2  NOS2  GUCA2B  SPHK2  FAR2  PDE4A  COASY  RORA  MAGI3  DLD  AAAS  PRPS2  NUP93  MLYCD  BPNT2  IMPDH1  AK1  ALDOC  PPARGC1A  ENO2  NME5  SLC25A12  ELOVL4  RHOQ  PFKFB2  ACSL3  SULT4A1  MPP1  ACSS2  AMPD3  NUDT15  MYC  GMPR  NUP54  GUCY1A2  PANK1  RANBP2  ADCY9  GMPS  ELOVL7  ACSL6  ADCY1  PDP1  PDE7B  PDP2  PFAS  ZBTB7A  ADSS1  LRRK2  ENTPD4  FITM2  OGDHL"
0.144628760769352,64,600,1.37454682494818,"Autophagy "," http://amigo.geneontology.org/amigo/term/GO:0006914"," SLC25A5  CAPN1  BID  CLEC16A  PHF23  PIK3CB  USP36  ATG5  CTSA  FUNDC1  WIPI1  USP33  TP53INP2  KEAP1  SESN1  MID2  MCOLN1  DEPDC5  MTMR4  PPARGC1A  EIF4G2  IL10RA  CAMKK2  PRKAB1  MFN2  RAB3GAP2  PIK3CA  KIF25  TICAM1  TOMM40  ATG4D  VPS36  ATP6V1G1  MAP1LC3B  CTSK  RALB  DYNC1LI1  CISD2  ATP6V1B2  MTDH  C9orf72  FEZ1  ITPR1  PCNT  UBQLN4  WDFY3  TEX264  FUNDC2  PLEKHF1  ATG16L2  ATG4B  RAB24  ATP2A2  ATG13  ERCC4  SLC38A9  PACS2  YOD1  LRRK2  ILRUN  WDR45  UVRAG  ATP6V1E2  DYNLL2"
0.144628760769352,9,44,2.63584973534097,"Nucleoside monophosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009124"," PRPS2  IMPDH1  AMPD3  UCK2  CMPK1  GMPS  PFAS  UPP1  ADSS1"
0.144628760769352,20,140,1.84091092626989,"Negative regulation of neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0010977"," FSTL4  NGEF  STX1B  CTSZ  MCF2  TRAK2  BCL11A  RNF6  FGF13  EPHB2  SEMA6D  ZNF365  PAQR3  SEMA4C  RGMA  KREMEN1  INPP5J  LRRK2  DNM3  INPP5F"
0.144628760769352,30,238,1.62433317023813,"Fat cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045444"," ADRB1  RORA  E2F1  PPARGC1A  ZBTB16  GNB3  PPARD  FBXO9  TRIM32  MKKS  ARNTL  SORT1  PIM1  BBS7  JDP2  TCF7L2  TLCD3B  ARID5B  FNDC5  ZBTB7B  ZNF385A  CDS1  VSTM2A  GLIS1  LPL  ZBTB7A  ZADH2  PLCB1  LAMB3  MAFB"
0.144628760769352,5,16,4.02699265121538,"Ventricular cardiac muscle cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0055012"," ATG5  RARB  FHL2  CCNB1  NRG1"
0.144628760769352,64,600,1.37454682494818,"Process utilizing autophagic mechanism "," http://amigo.geneontology.org/amigo/term/GO:0061919"," SLC25A5  CAPN1  BID  CLEC16A  PHF23  PIK3CB  USP36  ATG5  CTSA  FUNDC1  WIPI1  USP33  TP53INP2  KEAP1  SESN1  MID2  MCOLN1  DEPDC5  MTMR4  PPARGC1A  EIF4G2  IL10RA  CAMKK2  PRKAB1  MFN2  RAB3GAP2  PIK3CA  KIF25  TICAM1  TOMM40  ATG4D  VPS36  ATP6V1G1  MAP1LC3B  CTSK  RALB  DYNC1LI1  CISD2  ATP6V1B2  MTDH  C9orf72  FEZ1  ITPR1  PCNT  UBQLN4  WDFY3  TEX264  FUNDC2  PLEKHF1  ATG16L2  ATG4B  RAB24  ATP2A2  ATG13  ERCC4  SLC38A9  PACS2  YOD1  LRRK2  ILRUN  WDR45  UVRAG  ATP6V1E2  DYNLL2"
0.144628760769352,5,16,4.02699265121538,"Cellular response to sterol depletion "," http://amigo.geneontology.org/amigo/term/GO:0071501"," ARHGEF10L  SPRING1  INSIG2  EIF2A  ZBTB7B"
0.144628760769352,5,16,4.02699265121538,"Inhibitory synapse assembly "," http://amigo.geneontology.org/amigo/term/GO:1904862"," CBLN4  GABRG2  FGF13  GABRB2  LGI2"
0.146089540376375,115,1178,1.25800789104182,"Cellular lipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044255"," BRCA1  HEXB  PIK3CB  SOAT1  SPHK2  ST3GAL6  CTSA  INPP5A  MGLL  ACER3  DDHD2  MGST2  ITPKC  MTMR2  ACHE  SIRT4  DLD  SLC25A17  CERK  DDHD1  ABHD12  ST8SIA5  STS  MLYCD  BPNT2  PLEKHA8  PIP5K1B  PHYH  PLEKHA1  MTMR4  PIGL  PPARGC1A  CPT1A  GNB3  PRKAB1  ST8SIA1  PPARD  GPLD1  PECR  ST3GAL5  PLCD4  B4GALT6  ELOVL4  LYPLA1  B4GALT4  PIK3CA  LIAS  LPGAT1  ACSL3  MOGAT1  INSIG2  ST3GAL3  PLA2G5  CLN6  SUMF2  LDLR  CYP2E1  ACSS2  HACL1  NR1H2  EFR3A  IMPA1  SORL1  NAAA  ESYT1  STAR  FAM135B  AUH  TLCD3B  GDPD1  PI4K2A  FAM126B  ST3GAL2  DGKI  SYNJ1  AGPAT3  PPM1L  CDS1  ABHD6  ELOVL7  STARD4  ENPP6  ACSL6  PDP1  ALDH1A1  MOGAT2  CRABP1  PIP5KL1  IRS1  MECP2  SOCS5  PDP2  ABCD2  PCCA  LPL  UCP3  SPHK1  LPCAT4  ZADH2  TMEM86B  SLC35C1  PLCB1  SPNS2  PGP  ALDH1A3  INPP5J  PIP5K1C  ASAH2  SPTSSB  FITM2  BCO2  GK  INPP5F  SACM1L  STARD10"
0.146089540376375,10,52,2.47814932382485,"Cardiac muscle cell action potential involved in contraction "," http://amigo.geneontology.org/amigo/term/GO:0086002"," SCN1B  FGF12  KCNJ8  SCN1A  SCN2B  ATP1A1  KCND3  SCN4B  GJC1  RYR2"
0.146314894276188,50,448,1.43821166114835,"Regulation of metal ion transport "," http://amigo.geneontology.org/amigo/term/GO:0010959"," HECW1  ABCC8  BAK1  ATG5  SPHK2  CACNB1  ATP1B3  GNB5  ATP2B1  TMEM38A  TESC  SLC9A1  FMR1  KCNN4  SCN1B  STIM2  KCNA1  FGF12  KLHL24  KCNIP3  AKAP7  PKD2  KCNS1  ATF4  KCNC1  FGF13  DPP6  CACNG6  CAB39  TRPC3  STAC2  ATP1B1  CAMK2G  SCN2B  AKAP6  KCNS2  EPB41  SPTBN4  LRRC38  ATP1A1  ADORA1  C4orf3  KCNAB3  OXSR1  GLRX  SCN4B  CACNB4  SLC8A1  SESTD1  RYR2"
0.15007223676314,28,219,1.64757324908172,"Regulation of exocytosis "," http://amigo.geneontology.org/amigo/term/GO:0017157"," FGR  SLC4A8  SPHK2  CADPS2  STX1B  FMR1  GIPC1  STXBP1  PREPL  SYT2  STXBP5L  CPLX2  DGKI  BRAF  KCNB1  VSNL1  ADCY1  PRKCB  LGI3  CPLX1  SYT12  ATP2A2  FES  HYAL3  LRRK2  SCAMP5  SYT15  SYT3"
0.150079028383775,17,113,1.93865840908068,"Regulation of potassium ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1901379"," ABCC8  ATP1B3  KCNN4  KCNA1  KLHL24  KCNIP3  AKAP7  KCNS1  KCNC1  DPP6  CAB39  ATP1B1  AKAP6  KCNS2  LRRC38  KCNAB3  OXSR1"
0.150578456802382,41,353,1.4967179485537,"Energy derivation by oxidation of organic compounds "," http://amigo.geneontology.org/amigo/term/GO:0015980"," NOS2  UQCRC1  MDH1  BID  PPP1R3F  OPN3  CS  IDH3G  SDHA  DLD  FH  SORBS1  IDH3B  PPARGC1A  PCDH12  PASK  SLC25A12  SDHB  IDE  PIK3CA  MYBBP1A  PPP1R3D  CCNB1  IL6ST  NDUFB5  MYC  SLC25A25  OXA1L  COX7A1  IDH3A  SDHAF2  IRS1  UGP2  CYCS  CYC1  NDUFA12  LYRM7  OGDHL  SDHD  PPP1CB  PPP1R3E"
0.150759738795801,16,104,1.98251945905988,"Autophagosome assembly "," http://amigo.geneontology.org/amigo/term/GO:0000045"," PHF23  ATG5  WIPI1  TP53INP2  MFN2  RAB3GAP2  MAP1LC3B  RALB  C9orf72  FEZ1  ATG16L2  ATP2A2  ATG13  PACS2  LRRK2  WDR45"
0.151199766333642,47,417,1.45242133031845,"Lipid transport "," http://amigo.geneontology.org/amigo/term/GO:0006869"," NOS2  GRAMD1B  SOAT1  ABCA7  OSBPL3  OSBPL6  APOL4  APOL1  SLC25A17  KCNN4  PLEKHA8  RPS6KB1  NFKB1  CPT1A  PPARD  EEPD1  SFTPA1  ACSL3  GOT2  PLA2G5  APOL2  LDLR  NR1H2  ESYT1  OSBPL1A  ATP8B2  TMF1  STAR  PLA2R1  ABCA9  ABCA6  TTC39B  ACE  STARD4  PDZD8  GALR1  NKX3-1  XKR6  STARD5  ABCG4  ABCD2  PITPNA  FZD4  SPNS2  ATP10A  STARD10  XKR9"
0.151199766333642,36,301,1.54122775222595,"Protein-containing complex localization "," http://amigo.geneontology.org/amigo/term/GO:0031503"," ADAM22  EPS15  AAAS  STX1B  THOC5  TRIP11  NUP93  CACNG7  MAPK10  TTC21B  SNAP25  LCA5  SRSF1  WDR33  NUP54  CACNG8  RALB  GRIP2  UPF2  RANBP2  KIF5A  RPGR  NRG1  MX1  KLHL21  ZDHHC3  SLU7  CACNG2  CPLX1  RRS1  EXOC3  PURA  DNM3  ARC  TRAF3IP1  DYNLL2"
0.152163086037619,32,260,1.5860155672479,"Endosomal transport "," http://amigo.geneontology.org/amigo/term/GO:0016197"," SPAG9  CLEC16A  EVI5  EPS15  ZDHHC2  LAPTM4B  LEPROTL1  STX16  DCLK1  SORT1  REPS1  GCC2  VPS36  SORL1  PREPL  LYST  GRIP2  SNX12  ZFYVE9  LMTK2  UBAP1  MYO5B  TMCC1  UBE2O  RAB11B  ARL4C  LRRK2  BTBD8  ITSN2  INPP5F  DENND1B  RAB7B"
0.154122570829636,8,37,2.78624356408415,"Positive regulation of sodium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0010765"," ATP1B3  TESC  SLC9A1  SCN1B  FGF12  ATP1B1  GLRX  SCN4B"
0.154206116617824,25,190,1.69557585314332,"Receptor metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0043112"," CAPN1  EPS15  MTMR2  ACHE  FMR1  CACNG7  VEGFA  ARFGEF2  MKLN1  SNAP25  SORL1  CACNG8  ADM  NRG1  MX1  LRPAP1  LMTK2  CACNG2  TBC1D16  REP15  RAB11B  DNM3  UVRAG  ARC  INPP5F"
0.15477374652931,27,210,1.6568198336429,"Regulation of synaptic plasticity "," http://amigo.geneontology.org/amigo/term/GO:0048167"," NCDN  RASGRF1  FMR1  ZDHHC2  CPEB3  GIPC1  ATF4  VGF  MAP1B  SNAP25  EPHB2  STXBP1  CPLX2  STAR  SLC24A2  DGKI  BRAF  KCNB1  BRSK1  ADORA1  ABHD6  ADCY1  MAP1A  MECP2  SYT12  GRIN2A  ARC"
0.15477374652931,28,220,1.64008427976772,"Establishment of vesicle localization "," http://amigo.geneontology.org/amigo/term/GO:0051650"," CUL3  WIPI1  MYO15A  TRIP11  SEC23A  CTSZ  NAPA  C17orf75  CTSC  COL7A1  TRAK2  MREG  MKKS  KIF1C  BBS7  SHROOM2  SAR1B  KIF5A  MX1  SYNJ1  NDEL1  MYO5B  MAP4K2  DCTN2  RAB11B  LRRK2  MYO5A  DNM3"
0.15477374652931,51,461,1.4256078105821,"Regulation of nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0051960"," ABCC8  FSTL4  MAP3K13  RARB  MTMR2  E2F1  MCF2  FBXO31  LIMK1  RND2  CTSC  EIF4G2  VEGFA  SLC25A12  TRAK2  TRIM32  BCL11A  SLITRK3  RNF6  LIF  FGF13  LDLR  MAP1B  EPHB2  ARNTL  BHLHE40  IL6ST  MYC  SORL1  SEMA6D  ZNF365  PPP3CA  HES6  TIAM2  STAR  JAM2  BRAF  SYNJ1  KALRN  ILK  NDEL1  SEMA4C  RGMA  FLRT2  NF2  NAP1L1  IL1RAP  LRRTM3  PLXNA4  CUX1  NEFL"
0.155397298033115,22,161,1.76087132077989,"Phosphatidylinositol biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006661"," PIK3CB  ITPKC  MTMR2  BPNT2  PLEKHA8  PIP5K1B  PLEKHA1  MTMR4  PIGL  PIK3CA  EFR3A  IMPA1  PI4K2A  FAM126B  SYNJ1  CDS1  PIP5KL1  SOCS5  INPP5J  PIP5K1C  INPP5F  SACM1L"
0.155397298033115,11,61,2.32377280857018,"Inositol phosphate-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0048016"," INPP5A  NFATC3  SLC9A1  NFAT5  FHL2  PPP3CC  PPP3CA  ITPR1  AKAP6  NRG1  CAMTA1"
0.155397298033115,11,61,2.32377280857018,"Regulation of synaptic vesicle exocytosis "," http://amigo.geneontology.org/amigo/term/GO:2000300"," SLC4A8  FMR1  GIPC1  PREPL  STXBP5L  DGKI  BRAF  ADCY1  PRKCB  ATP2A2  LRRK2"
0.155873552961195,9,45,2.57727529677784,"Mitochondrial fission "," http://amigo.geneontology.org/amigo/term/GO:0000266"," DDHD2  DDHD1  PPARGC1A  CYRIB  MX1  MFF  LRRK2  DNM3  INF2"
0.155873552961195,165,1769,1.20195145270872,"Response to endogenous stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009719"," ABCC8  NOS2  BRCA1  CALCOCO1  DDX11  GCLM  CACNB1  GNB5  ATP2B1  SMC1A  TMEM38A  RARB  PIAS2  SESN1  NLK  GNAS  SLC9A1  CHRD  SORBS1  HCN2  PPM1A  E2F1  CSTF2  FGF9  PARD6A  SLC39A14  ARHGEF18  ATP1A3  TGFBR1  KDM4C  CPEB3  MTMR4  RPS6KB1  NFKB1  PPARGC1A  CDKN1B  PPARD  GPLD1  SMOC2  GABRG2  GOLPH3  NR3C1  STC2  FGF12  USP9Y  FNDC4  IGFBP2  FHL2  ERRFI1  AKAP7  PKD2  KLF9  ONECUT2  EIF2B2  RHOQ  BCL11A  IDE  GOT1  NR2C1  PIK3CA  FLT3  GIPC1  ACVR1C  NCOA3  TRERF1  GOT2  INSIG2  MKKS  MAX  TICAM1  RNF6  PTPN12  ATF4  VGF  KCNC1  BCL2L2  LDLR  MAP1B  PTPRE  DSTYK  ARNTL  SORT1  ROCK2  CAB39  TBC1D4  ATP6V1G1  MYC  GGH  SORL1  FDX1  STAT4  USP8  ANXA3  LEF1  FGF7  CACNA1A  COL6A1  TRPM2  TMF1  GABRB2  TRIM41  ATP6V1B2  GNRH1  STAR  ADM  AKAP6  NR3C2  PPARGC1B  GNA14  AIFM1  MAPK13  FBXO32  ZFYVE9  STEAP2  HTR5A  APPL1  BRAF  ZBTB7B  IER2  ADCY9  ELAVL4  ATP1A1  FSTL1  CITED2  HCN1  ADCY1  FBN1  ILK  PRKCB  MCM7  NDEL1  NKX3-1  IRS1  AR  SLC33A1  VSTM2A  SERPINB9  KBTBD2  SOCS5  ESRRA  NR1D2  LPL  UCP3  UBE2O  CIDEA  SLC38A9  ZNF366  ZBTB7A  CYC1  HTR1F  RGMA  SLC8A1  FLRT2  VWC2  LRRK2  ESRRG  NCOR2  MYO5A  H4-16  RYR2  COL5A2  SRA1  ATP6V1E2  NEFL  H4C1"
0.155873552961195,6,23,3.36166343057979,"Histone H2A monoubiquitination "," http://amigo.geneontology.org/amigo/term/GO:0035518"," KDM2B  TRIM37  PCGF1  RNF168  PCGF5  PCGF3"
0.155873552961195,122,1264,1.24378000872981,"Chemical homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0048878"," ABCC8  PKD1  GRAMD1B  GCLM  BAK1  HEXB  SLC4A8  HERPUD1  SOAT1  ATG5  LPAR2  CYB5R4  ATP2B3  RORA  ATP1B3  ATP2B1  TMEM38A  GNAS  SLC9A1  MCOLN1  SLC7A8  SLC39A14  ATP1A3  ATP4A  USF2  SCN1B  GLRX3  CCDC47  FAM20A  STIM2  PPARGC1A  KCNA1  PPARD  SOD2  GPLD1  VEGFA  SLC29A1  SLC4A9  STC2  KNG1  FGF12  PKD2  GOT1  PIK3CA  SLC12A5  TMTC4  RALY  ATF4  VGF  CLN6  LDLR  ABCB7  NR1H2  ATP1A4  ATP13A3  RAB11FIP5  SLC9A5  CCDC115  SLC31A1  ATP6V1G1  MYC  TRPC3  PPP3CA  SLC39A8  AFG3L2  CACNA1A  TRPM2  ATP1B1  XPR1  STXBP5L  ATP6V1B2  SLC25A37  STAR  TCF7L2  CNNM2  ADM  SCN2B  TLCD3B  ITPR1  AKAP6  TTC39B  SLC24A2  ANKRD9  ATP2B2  STEAP2  KCNB1  SLAMF8  ASGR2  ADCY9  VSNL1  ATP1A1  ADORA1  EIF5A2  ADCY1  PDZD8  SLC39A13  PRKCB  GALR1  MYO5B  CA7  IRS1  ADRA1D  ATP2A2  NR1D2  LPL  GPR4  AQP11  RMI1  PACS2  SLC8A1  GAS6  GRIN2A  EFNA5  RAB11B  KCNJ11  LRRK2  ANXA6  FITM2  PIM3  RYR2  DDX3X  ATP6V1E2"
0.155873552961195,14,87,2.07366977901665,"Membrane depolarization "," http://amigo.geneontology.org/amigo/term/GO:0051899"," GCLM  HCN2  SCN1B  FGF12  GOT1  CACNA1A  SCN1A  SCN2B  CACNG2  SCN4B  CACNB4  SLC8A1  LRRK2  SCN8A"
0.155873552961195,6,23,3.36166343057979,"Pigment granule transport "," http://amigo.geneontology.org/amigo/term/GO:0051904"," MREG  MKKS  BBS7  DCTN2  RAB11B  MYO5A"
0.155873552961195,9,45,2.57727529677784,"Membrane repolarization "," http://amigo.geneontology.org/amigo/term/GO:0086009"," ATP1B3  SCN1B  AKAP7  KCNJ8  ATP1B1  AKAP6  ATP1A1  KCND3  SCN4B"
0.155873552961195,92,919,1.29003986563417,"Supramolecular fiber organization "," http://amigo.geneontology.org/amigo/term/GO:0097435"," RHOBTB2  CUL3  TUBG2  NCK2  RHOBTB1  ARHGEF10L  COL4A4  ADD1  SLC9A1  MYO15A  COL9A3  SORBS1  SH3BP1  NEFH  CEP192  KATNAL1  ELMO3  GGA2  NEFM  ARHGEF18  CLIP2  LIMK1  TGFBR1  PFN1  RND2  TNFAIP1  CDKN1B  NEDD9  PFDN1  COL7A1  KLHL24  CLIP4  APH1A  TNNT2  SORBS3  PIK3CA  EML2  MKKS  TTBK2  FGF13  LDLR  COL5A1  MAP1B  MICAL2  ROCK2  VILL  CKAP2  SORL1  TUBGCP4  MFGE8  COL6A1  PHLDB2  SHROOM2  CDKN2A  C9orf72  FAM171A1  GAS2  ESAM  CENPJ  JMY  CYRIB  PPARGC1B  BRAF  ACAN  TCHH  SPTBN4  RICTOR  CFL2  ILK  NDEL1  MAP1A  KATNAL2  MYO5B  CORO6  XIRP1  MECP2  AKAP13  SSH3  CCDC57  FIGN  FES  NEB  INPP5J  NF2  COL27A1  LAMB3  MYO5A  H4-16  COL5A2  FMN1  NEFL  H4C1"
